system,seed,torsion,atom_indices,start_deg,final_deg,delta_deg
7B_K196H,314159,6,7-6-8-4,-150.5543850064502,-145.74172898249554,4.812656023954645
7B_K196H,314159,7,7-6-9-1,39.27636106956617,41.949794946239585,2.673433876673414
7B_K196H,314159,8,13-12-16-0,-146.14167031047776,-144.00197259090626,2.139697719571501
7B_K196H,314159,9,23-22-24-0,89.83732380249685,89.11716446519947,-0.7201593372973889
7B_K196H,271828,1,24-0-16-12,93.59152934342461,91.4618039582693,-2.129725385155325
7B_K196H,271828,2,16-0-24-2,10.404645984972314,8.232583537436861,-2.1720624475354384
7B_K196H,271828,3,15-3-9-1,0.741670705368987,0.6748667259714951,-0.06680397939749128
7B_K196H,271828,4,9-3-15-17,176.42889081495593,167.57537728090222,-8.853513534053718
7B_K196H,271828,5,8-6-7-10,128.96962454059806,126.91673642046375,-2.0528881201342983
7B_K196H,271828,6,7-6-8-4,-150.5543850064502,-145.74172898249554,4.812656023954645
7B_K196H,271828,7,7-6-9-1,39.27636106956617,41.949794946239585,2.673433876673414
7B_K196H,271828,8,13-12-16-0,-146.14167031047776,-144.00197259090626,2.139697719571501
7B_K196H,271828,9,23-22-24-0,89.83732380249685,89.11716446519947,-0.7201593372973889
7B_K196H,161803,1,24-0-16-12,93.59152934342461,91.4618039582693,-2.129725385155325
7B_K196H,161803,2,16-0-24-2,10.404645984972314,8.232583537436861,-2.1720624475354384
7B_K196H,161803,3,15-3-9-1,0.741670705368987,0.6748667259714951,-0.06680397939749128
7B_K196H,161803,4,9-3-15-17,176.42889081495593,167.57537728090222,-8.853513534053718
7B_K196H,161803,5,8-6-7-10,128.96962454059806,126.91673642046375,-2.0528881201342983
7B_K196H,161803,6,7-6-8-4,-150.5543850064502,-145.74172898249554,4.812656023954645
7B_K196H,161803,7,7-6-9-1,39.27636106956617,41.949794946239585,2.673433876673414
7B_K196H,161803,8,13-12-16-0,-146.14167031047776,-144.00197259090626,2.139697719571501
7B_K196H,161803,9,23-22-24-0,89.83732380249685,89.11716446519947,-0.7201593372973889
7B_H197L_I198L,314159,1,24-0-16-12,93.59152934342461,91.53797660879673,-2.0535527346278855
7B_H197L_I198L,314159,2,16-0-24-2,10.404645984972314,7.9102347482246245,-2.4944112367476805
7B_H197L_I198L,314159,3,15-3-9-1,0.741670705368987,0.8534153476604243,0.111744642291427
7B_H197L_I198L,314159,4,9-3-15-17,176.42889081495593,168.9987530918398,-7.4301377231161325
7B_H197L_I198L,314159,5,8-6-7-10,128.96962454059806,129.8932223073545,0.9235977667564441
7B_H197L_I198L,314159,6,7-6-8-4,-150.5543850064502,-145.9568372249403,4.597547781509888
7B_H197L_I198L,314159,7,7-6-9-1,39.27636106956617,44.185528075525,4.909167005958835
7B_H197L_I198L,314159,8,13-12-16-0,-146.14167031047776,-145.98051624044993,0.161154070027834
7B_H197L_I198L,314159,9,23-22-24-0,89.83732380249685,90.26020280448981,0.42287900199295336
7B_H197L_I198L,271828,1,24-0-16-12,93.59152934342461,91.53797660879673,-2.0535527346278855
7B_H197L_I198L,271828,2,16-0-24-2,10.404645984972314,7.9102347482246245,-2.4944112367476805
7B_H197L_I198L,271828,3,15-3-9-1,0.741670705368987,0.8534153476604243,0.111744642291427
7B_H197L_I198L,271828,4,9-3-15-17,176.42889081495593,168.9987530918398,-7.4301377231161325
