evaluation_id,purpose,LOCAL_TYPE_1,LOCAL_TYPE_12,LOCAL_TYPE_17,LOCAL_TYPE_2,LOCAL_TYPE_30,LOCAL_TYPE_7,PHI_N2_PHASE180,equal_surface_profile_mse,regularization,objective
EVAL_00086,optimization,0.002,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.04305436135062005,7.18843371951872,0.0016605054459203107,7.19009422496464
EVAL_00087,optimization,0.0,0.002,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.04305436135062005,7.200045403443059,0.0016932424159512777,7.2017386458590105
EVAL_00088,optimization,0.0,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.045054361350620055,7.188122468658759,0.0016948445904053028,7.189817313249164
EVAL_00089,optimization,0.0,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.043054257797270096,7.188105768269373,0.0016930823267829183,7.189798850596156
EVAL_00090,optimization,0.002,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.043054257797270096,7.188348964197061,0.001660505356751951,7.1900094695538135
EVAL_00091,optimization,0.0,0.002,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.043054257797270096,7.200039230496703,0.001693242326782918,7.201732472823486
EVAL_00092,optimization,0.0,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.0450542577972701,7.188114819273584,0.001694844497094809,7.189809663770679
EVAL_00093,optimization,0.0,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.04305436134947522,7.188108095866231,0.0016930824159502923,7.189801178282181
EVAL_00094,optimization,0.002,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.04305436134947522,7.188431374895541,0.001660505445919325,7.19009188034146
EVAL_00095,optimization,0.0,0.002,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.04305436134947522,7.200049374061483,0.0016932424159502922,7.201742616477433
EVAL_00096,optimization,0.0,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.04505436134947522,7.188114775689281,0.001694844590404271,7.189809620279686
