authoritative_point,scan_axis,nominal_scan_angle,qm_relative_kcal_mol,mm_relative_kcal_mol,qm_minus_mm_residual_kcal_mol,physical_torsion_id,physical_torsion_relationship,physical_dihedral_degrees
CHI_-165,CHI,-165,1.4130028718141248,1.1985021055187417,0.21450076629538306,PSI_I17_6-7-8-34,PSI,-105.95857980965536
CHI_-165,CHI,-165,1.4130028718141248,1.1985021055187417,0.21450076629538306,PSI_I18_6-7-8-35,PSI,9.455520544343226
CHI_-150,CHI,-150,1.3982414847839755,1.9597226764204123,-0.5614811916364368,CHI_I01_8-9-25-55,CHI,-150.69488520250576
CHI_-150,CHI,-150,1.3982414847839755,1.9597226764204123,-0.5614811916364368,CHI_I02_10-9-25-55,CHI,86.4015723989436
CHI_-150,CHI,-150,1.3982414847839755,1.9597226764204123,-0.5614811916364368,CHI_I03_36-9-25-55,CHI,-33.948653548774956
CHI_-150,CHI,-150,1.3982414847839755,1.9597226764204123,-0.5614811916364368,PHI_I04_7-8-9-10,PHI,55.513803930341815
CHI_-150,CHI,-150,1.3982414847839755,1.9597226764204123,-0.5614811916364368,PHI_I05_7-8-9-25,PHI,-68.93193419533503
CHI_-150,CHI,-150,1.3982414847839755,1.9597226764204123,-0.5614811916364368,PHI_I06_7-8-9-36,PHI,174.3895339549637
CHI_-150,CHI,-150,1.3982414847839755,1.9597226764204123,-0.5614811916364368,PHI_I07_10-9-8-34,PHI,-68.16301858801076
CHI_-150,CHI,-150,1.3982414847839755,1.9597226764204123,-0.5614811916364368,PHI_I08_10-9-8-35,PHI,176.2895468767308
CHI_-150,CHI,-150,1.3982414847839755,1.9597226764204123,-0.5614811916364368,PHI_I09_25-9-8-34,PHI,167.3912432863124
CHI_-150,CHI,-150,1.3982414847839755,1.9597226764204123,-0.5614811916364368,PHI_I10_25-9-8-35,PHI,51.843808751053935
CHI_-150,CHI,-150,1.3982414847839755,1.9597226764204123,-0.5614811916364368,PHI_I11_34-8-9-36,PHI,50.7127114366111
CHI_-150,CHI,-150,1.3982414847839755,1.9597226764204123,-0.5614811916364368,PHI_I12_35-8-9-36,PHI,-64.83472309864737
CHI_-150,CHI,-150,1.3982414847839755,1.9597226764204123,-0.5614811916364368,PSI_I13_1-7-8-9,PSI,-52.69944594744517
CHI_-150,CHI,-150,1.3982414847839755,1.9597226764204123,-0.5614811916364368,PSI_I14_6-7-8-9,PSI,129.5764062170456
CHI_-150,CHI,-150,1.3982414847839755,1.9597226764204123,-0.5614811916364368,PSI_I15_1-7-8-34,PSI,71.84316748140054
CHI_-150,CHI,-150,1.3982414847839755,1.9597226764204123,-0.5614811916364368,PSI_I16_1-7-8-35,PSI,-172.7028330399648
CHI_-150,CHI,-150,1.3982414847839755,1.9597226764204123,-0.5614811916364368,PSI_I17_6-7-8-34,PSI,-105.88098035410871
CHI_-150,CHI,-150,1.3982414847839755,1.9597226764204123,-0.5614811916364368,PSI_I18_6-7-8-35,PSI,9.573019124525969
CHI_-135,CHI,-135,1.7201805587324959,2.791029821077842,-1.0708492623453463,CHI_I01_8-9-25-55,CHI,-135.6470124123769
CHI_-135,CHI,-135,1.7201805587324959,2.791029821077842,-1.0708492623453463,CHI_I02_10-9-25-55,CHI,101.64629447816446
CHI_-135,CHI,-135,1.7201805587324959,2.791029821077842,-1.0708492623453463,CHI_I03_36-9-25-55,CHI,-18.69011187293718
CHI_-135,CHI,-135,1.7201805587324959,2.791029821077842,-1.0708492623453463,PHI_I04_7-8-9-10,PHI,55.59480800144987
CHI_-135,CHI,-135,1.7201805587324959,2.791029821077842,-1.0708492623453463,PHI_I05_7-8-9-25,PHI,-68.66447708561148
CHI_-135,CHI,-135,1.7201805587324959,2.791029821077842,-1.0708492623453463,PHI_I06_7-8-9-36,PHI,174.45336201677375
CHI_-135,CHI,-135,1.7201805587324959,2.791029821077842,-1.0708492623453463,PHI_I07_10-9-8-34,PHI,-68.07077094824795
CHI_-135,CHI,-135,1.7201805587324959,2.791029821077842,-1.0708492623453463,PHI_I08_10-9-8-35,PHI,176.38657943120472
CHI_-135,CHI,-135,1.7201805587324959,2.791029821077842,-1.0708492623453463,PHI_I09_25-9-8-34,PHI,167.6699439646907
CHI_-135,CHI,-135,1.7201805587324959,2.791029821077842,-1.0708492623453463,PHI_I10_25-9-8-35,PHI,52.12729434414338
CHI_-135,CHI,-135,1.7201805587324959,2.791029821077842,-1.0708492623453463,PHI_I11_34-8-9-36,PHI,50.787783067075935
CHI_-135,CHI,-135,1.7201805587324959,2.791029821077842,-1.0708492623453463,PHI_I12_35-8-9-36,PHI,-64.7548665534714
CHI_-135,CHI,-135,1.7201805587324959,2.791029821077842,-1.0708492623453463,PSI_I13_1-7-8-9,PSI,-52.781677895041035
CHI_-135,CHI,-135,1.7201805587324959,2.791029821077842,-1.0708492623453463,PSI_I14_6-7-8-9,PSI,129.4990373302649
CHI_-135,CHI,-135,1.7201805587324959,2.791029821077842,-1.0708492623453463,PSI_I15_1-7-8-34,PSI,71.75291729621578
CHI_-135,CHI,-135,1.7201805587324959,2.791029821077842,-1.0708492623453463,PSI_I16_1-7-8-35,PSI,-172.8212428453504
CHI_-135,CHI,-135,1.7201805587324959,2.791029821077842,-1.0708492623453463,PSI_I17_6-7-8-34,PSI,-105.96636747847829
CHI_-135,CHI,-135,1.7201805587324959,2.791029821077842,-1.0708492623453463,PSI_I18_6-7-8-35,PSI,9.45947237995555
CHI_-120,CHI,-120,2.1004462123625456,3.147769976801605,-1.0473237644390596,CHI_I01_8-9-25-55,CHI,-119.48607729318097
CHI_-120,CHI,-120,2.1004462123625456,3.147769976801605,-1.0473237644390596,CHI_I02_10-9-25-55,CHI,118.46502837017114
CHI_-120,CHI,-120,2.1004462123625456,3.147769976801605,-1.0473237644390596,CHI_I03_36-9-25-55,CHI,-1.854978114225188
CHI_-120,CHI,-120,2.1004462123625456,3.147769976801605,-1.0473237644390596,PHI_I04_7-8-9-10,PHI,55.808002880867264
CHI_-120,CHI,-120,2.1004462123625456,3.147769976801605,-1.0473237644390596,PHI_I05_7-8-9-25,PHI,-67.8811539587001
CHI_-120,CHI,-120,2.1004462123625456,3.147769976801605,-1.0473237644390596,PHI_I06_7-8-9-36,PHI,174.7008676303264
CHI_-120,CHI,-120,2.1004462123625456,3.147769976801605,-1.0473237644390596,PHI_I07_10-9-8-34,PHI,-67.8988269732363
CHI_-120,CHI,-120,2.1004462123625456,3.147769976801605,-1.0473237644390596,PHI_I08_10-9-8-35,PHI,176.63362192084597
CHI_-120,CHI,-120,2.1004462123625456,3.147769976801605,-1.0473237644390596,PHI_I09_25-9-8-34,PHI,168.41201618719634
CHI_-120,CHI,-120,2.1004462123625456,3.147769976801605,-1.0473237644390596,PHI_I10_25-9-8-35,PHI,52.944465081278615
CHI_-120,CHI,-120,2.1004462123625456,3.147769976801605,-1.0473237644390596,PHI_I11_34-8-9-36,PHI,50.994037776222825
CHI_-120,CHI,-120,2.1004462123625456,3.147769976801605,-1.0473237644390596,PHI_I12_35-8-9-36,PHI,-64.47351332969492
CHI_-120,CHI,-120,2.1004462123625456,3.147769976801605,-1.0473237644390596,PSI_I13_1-7-8-9,PSI,-53.08040842601861
CHI_-120,CHI,-120,2.1004462123625456,3.147769976801605,-1.0473237644390596,PSI_I14_6-7-8-9,PSI,129.20174131183646
CHI_-120,CHI,-120,2.1004462123625456,3.147769976801605,-1.0473237644390596,PSI_I15_1-7-8-34,PSI,71.49284647864137
CHI_-120,CHI,-120,2.1004462123625456,3.147769976801605,-1.0473237644390596,PSI_I16_1-7-8-35,PSI,-173.17933797448484
CHI_-120,CHI,-120,2.1004462123625456,3.147769976801605,-1.0473237644390596,PSI_I17_6-7-8-34,PSI,-106.22500378350357
CHI_-120,CHI,-120,2.1004462123625456,3.147769976801605,-1.0473237644390596,PSI_I18_6-7-8-35,PSI,9.102811763370227
CHI_-105,CHI,-105,2.282405294363951,2.6993826727300387,-0.41697737836608795,CHI_I01_8-9-25-55,CHI,-104.32822295299059
CHI_-105,CHI,-105,2.282405294363951,2.6993826727300387,-0.41697737836608795,CHI_I02_10-9-25-55,CHI,134.26358071327903
CHI_-105,CHI,-105,2.282405294363951,2.6993826727300387,-0.41697737836608795,CHI_I03_36-9-25-55,CHI,13.987589647712335
CHI_-105,CHI,-105,2.282405294363951,2.6993826727300387,-0.41697737836608795,PHI_I04_7-8-9-10,PHI,56.040438732362645
CHI_-105,CHI,-105,2.282405294363951,2.6993826727300387,-0.41697737836608795,PHI_I05_7-8-9-25,PHI,-67.10321139706376
CHI_-105,CHI,-105,2.282405294363951,2.6993826727300387,-0.41697737836608795,PHI_I06_7-8-9-36,PHI,174.96662684687888
CHI_-105,CHI,-105,2.282405294363951,2.6993826727300387,-0.41697737836608795,PHI_I07_10-9-8-34,PHI,-67.70149478098257
CHI_-105,CHI,-105,2.282405294363951,2.6993826727300387,-0.41697737836608795,PHI_I08_10-9-8-35,PHI,176.91326109450137
CHI_-105,CHI,-105,2.282405294363951,2.6993826727300387,-0.41697737836608795,PHI_I09_25-9-8-34,PHI,169.15485508959102
CHI_-105,CHI,-105,2.282405294363951,2.6993826727300387,-0.41697737836608795,PHI_I10_25-9-8-35,PHI,53.76961096507496
CHI_-105,CHI,-105,2.282405294363951,2.6993826727300387,-0.41697737836608795,PHI_I11_34-8-9-36,PHI,51.22469333353367
CHI_-105,CHI,-105,2.282405294363951,2.6993826727300387,-0.41697737836608795,PHI_I12_35-8-9-36,PHI,-64.1605507909824
CHI_-105,CHI,-105,2.282405294363951,2.6993826727300387,-0.41697737836608795,PSI_I13_1-7-8-9,PSI,-53.397102577920556
CHI_-105,CHI,-105,2.282405294363951,2.6993826727300387,-0.41697737836608795,PSI_I14_6-7-8-9,PSI,128.88151246635803
CHI_-105,CHI,-105,2.282405294363951,2.6993826727300387,-0.41697737836608795,PSI_I15_1-7-8-34,PSI,71.2066757314488
CHI_-105,CHI,-105,2.282405294363951,2.6993826727300387,-0.41697737836608795,PSI_I16_1-7-8-35,PSI,-173.5709478350428
CHI_-105,CHI,-105,2.282405294363951,2.6993826727300387,-0.41697737836608795,PSI_I17_6-7-8-34,PSI,-106.51470922427261
CHI_-105,CHI,-105,2.282405294363951,2.6993826727300387,-0.41697737836608795,PSI_I18_6-7-8-35,PSI,8.707667209235796
CHI_-090,CHI,-90,2.191846518770847,1.7150916271229733,0.4767548916478739,CHI_I01_8-9-25-55,CHI,-89.26334617545169
CHI_-090,CHI,-90,2.191846518770847,1.7150916271229733,0.4767548916478739,CHI_I02_10-9-25-55,CHI,149.60002309246778
CHI_-090,CHI,-90,2.191846518770847,1.7150916271229733,0.4767548916478739,CHI_I03_36-9-25-55,CHI,29.38818328733837
CHI_-090,CHI,-90,2.191846518770847,1.7150916271229733,0.4767548916478739,PHI_I04_7-8-9-10,PHI,56.194689393827474
CHI_-090,CHI,-90,2.191846518770847,1.7150916271229733,0.4767548916478739,PHI_I05_7-8-9-25,PHI,-66.71349720131808
CHI_-090,CHI,-90,2.191846518770847,1.7150916271229733,0.4767548916478739,PHI_I06_7-8-9-36,PHI,175.13707474238237
CHI_-090,CHI,-90,2.191846518770847,1.7150916271229733,0.4767548916478739,PHI_I07_10-9-8-34,PHI,-67.51997921584048
CHI_-090,CHI,-90,2.191846518770847,1.7150916271229733,0.4767548916478739,PHI_I08_10-9-8-35,PHI,177.13276263375246
CHI_-090,CHI,-90,2.191846518770847,1.7150916271229733,0.4767548916478739,PHI_I09_25-9-8-34,PHI,169.57183418901397
CHI_-090,CHI,-90,2.191846518770847,1.7150916271229733,0.4767548916478739,PHI_I10_25-9-8-35,PHI,54.224576038606905
CHI_-090,CHI,-90,2.191846518770847,1.7150916271229733,0.4767548916478739,PHI_I11_34-8-9-36,PHI,51.4224061327144
CHI_-090,CHI,-90,2.191846518770847,1.7150916271229733,0.4767548916478739,PHI_I12_35-8-9-36,PHI,-63.92485201769268
CHI_-090,CHI,-90,2.191846518770847,1.7150916271229733,0.4767548916478739,PSI_I13_1-7-8-9,PSI,-53.56489398927529
CHI_-090,CHI,-90,2.191846518770847,1.7150916271229733,0.4767548916478739,PSI_I14_6-7-8-9,PSI,128.70682729500348
CHI_-090,CHI,-90,2.191846518770847,1.7150916271229733,0.4767548916478739,PSI_I15_1-7-8-34,PSI,71.00789280740564
CHI_-090,CHI,-90,2.191846518770847,1.7150916271229733,0.4767548916478739,PSI_I16_1-7-8-35,PSI,-173.83341907214643
CHI_-090,CHI,-90,2.191846518770847,1.7150916271229733,0.4767548916478739,PSI_I17_6-7-8-34,PSI,-106.7203859083156
CHI_-090,CHI,-90,2.191846518770847,1.7150916271229733,0.4767548916478739,PSI_I18_6-7-8-35,PSI,8.438302212132344
CHI_-075,CHI,-75,1.9493375527533943,0.7280487456448412,1.221288807108553,CHI_I01_8-9-25-55,CHI,-74.32196022470485
CHI_-075,CHI,-75,1.9493375527533943,0.7280487456448412,1.221288807108553,CHI_I02_10-9-25-55,CHI,164.34297871155096
CHI_-075,CHI,-75,1.9493375527533943,0.7280487456448412,1.221288807108553,CHI_I03_36-9-25-55,CHI,44.194954765199036
CHI_-075,CHI,-75,1.9493375527533943,0.7280487456448412,1.221288807108553,PHI_I04_7-8-9-10,PHI,56.24116489120146
CHI_-075,CHI,-75,1.9493375527533943,0.7280487456448412,1.221288807108553,PHI_I05_7-8-9-25,PHI,-66.82007534789558
CHI_-075,CHI,-75,1.9493375527533943,0.7280487456448412,1.221288807108553,PHI_I06_7-8-9-36,PHI,175.18678075412012
CHI_-075,CHI,-75,1.9493375527533943,0.7280487456448412,1.221288807108553,PHI_I07_10-9-8-34,PHI,-67.36664998345309
CHI_-075,CHI,-75,1.9493375527533943,0.7280487456448412,1.221288807108553,PHI_I08_10-9-8-35,PHI,177.26722146313142
CHI_-075,CHI,-75,1.9493375527533943,0.7280487456448412,1.221288807108553,PHI_I09_25-9-8-34,PHI,169.5721097774499
CHI_-075,CHI,-75,1.9493375527533943,0.7280487456448412,1.221288807108553,PHI_I10_25-9-8-35,PHI,54.20598122403441
CHI_-075,CHI,-75,1.9493375527533943,0.7280487456448412,1.221288807108553,PHI_I11_34-8-9-36,PHI,51.57896587946557
CHI_-075,CHI,-75,1.9493375527533943,0.7280487456448412,1.221288807108553,PHI_I12_35-8-9-36,PHI,-63.787162673949936
CHI_-075,CHI,-75,1.9493375527533943,0.7280487456448412,1.221288807108553,PSI_I13_1-7-8-9,PSI,-53.53521625349295
CHI_-075,CHI,-75,1.9493375527533943,0.7280487456448412,1.221288807108553,PSI_I14_6-7-8-9,PSI,128.72574856648964
CHI_-075,CHI,-75,1.9493375527533943,0.7280487456448412,1.221288807108553,PSI_I15_1-7-8-34,PSI,70.92826385150916
CHI_-075,CHI,-75,1.9493375527533943,0.7280487456448412,1.221288807108553,PSI_I16_1-7-8-35,PSI,-173.91858481695476
CHI_-075,CHI,-75,1.9493375527533943,0.7280487456448412,1.221288807108553,PSI_I17_6-7-8-34,PSI,-106.81077132850827
CHI_-075,CHI,-75,1.9493375527533943,0.7280487456448412,1.221288807108553,PSI_I18_6-7-8-35,PSI,8.342380003027815
CHI_-060,CHI,-60,1.7582771045303314,0.22136551506014257,1.5369115894701888,CHI_I01_8-9-25-55,CHI,-59.46165930174445
CHI_-060,CHI,-60,1.7582771045303314,0.22136551506014257,1.5369115894701888,CHI_I02_10-9-25-55,CHI,178.69574034832468
CHI_-060,CHI,-60,1.7582771045303314,0.22136551506014257,1.5369115894701888,CHI_I03_36-9-25-55,CHI,58.60299318947592
CHI_-060,CHI,-60,1.7582771045303314,0.22136551506014257,1.5369115894701888,PHI_I04_7-8-9-10,PHI,56.235321852772074
CHI_-060,CHI,-60,1.7582771045303314,0.22136551506014257,1.5369115894701888,PHI_I05_7-8-9-25,PHI,-67.23842994242192
CHI_-060,CHI,-60,1.7582771045303314,0.22136551506014257,1.5369115894701888,PHI_I06_7-8-9-36,PHI,175.16993354341622
CHI_-060,CHI,-60,1.7582771045303314,0.22136551506014257,1.5369115894701888,PHI_I07_10-9-8-34,PHI,-67.21366244244203
CHI_-060,CHI,-60,1.7582771045303314,0.22136551506014257,1.5369115894701888,PHI_I08_10-9-8-35,PHI,177.37400402579465
CHI_-060,CHI,-60,1.7582771045303314,0.22136551506014257,1.5369115894701888,PHI_I09_25-9-8-34,PHI,169.312585762364
CHI_-060,CHI,-60,1.7582771045303314,0.22136551506014257,1.5369115894701888,PHI_I10_25-9-8-35,PHI,53.90025223060066
CHI_-060,CHI,-60,1.7582771045303314,0.22136551506014257,1.5369115894701888,PHI_I11_34-8-9-36,PHI,51.72094924820213
CHI_-060,CHI,-60,1.7582771045303314,0.22136551506014257,1.5369115894701888,PHI_I12_35-8-9-36,PHI,-63.69138428356122
CHI_-060,CHI,-60,1.7582771045303314,0.22136551506014257,1.5369115894701888,PSI_I13_1-7-8-9,PSI,-53.38944323044624
CHI_-060,CHI,-60,1.7582771045303314,0.22136551506014257,1.5369115894701888,PSI_I14_6-7-8-9,PSI,128.85527888941894
CHI_-060,CHI,-60,1.7582771045303314,0.22136551506014257,1.5369115894701888,PSI_I15_1-7-8-34,PSI,70.91262127528441
CHI_-060,CHI,-60,1.7582771045303314,0.22136551506014257,1.5369115894701888,PSI_I16_1-7-8-35,PSI,-173.90153451587645
CHI_-060,CHI,-60,1.7582771045303314,0.22136551506014257,1.5369115894701888,PSI_I17_6-7-8-34,PSI,-106.8426566048504
CHI_-060,CHI,-60,1.7582771045303314,0.22136551506014257,1.5369115894701888,PSI_I18_6-7-8-35,PSI,8.34318760398874
CHI_-045,CHI,-45,1.7517423921353694,0.35089777339362627,1.4008446187417432,CHI_I01_8-9-25-55,CHI,-45.59356356512846
CHI_-045,CHI,-45,1.7517423921353694,0.35089777339362627,1.4008446187417432,CHI_I02_10-9-25-55,CHI,-167.93156174049824
CHI_-045,CHI,-45,1.7517423921353694,0.35089777339362627,1.4008446187417432,CHI_I03_36-9-25-55,CHI,72.00691409622047
CHI_-045,CHI,-45,1.7517423921353694,0.35089777339362627,1.4008446187417432,PHI_I04_7-8-9-10,PHI,56.25628886421009
CHI_-045,CHI,-45,1.7517423921353694,0.35089777339362627,1.4008446187417432,PHI_I05_7-8-9-25,PHI,-67.6275341406908
CHI_-045,CHI,-45,1.7517423921353694,0.35089777339362627,1.4008446187417432,PHI_I06_7-8-9-36,PHI,175.17961362525494
CHI_-045,CHI,-45,1.7517423921353694,0.35089777339362627,1.4008446187417432,PHI_I07_10-9-8-34,PHI,-67.04433355070374
CHI_-045,CHI,-45,1.7517423921353694,0.35089777339362627,1.4008446187417432,PHI_I08_10-9-8-35,PHI,177.51633103706354
CHI_-045,CHI,-45,1.7517423921353694,0.35089777339362627,1.4008446187417432,PHI_I09_25-9-8-34,PHI,169.07184344439537
CHI_-045,CHI,-45,1.7517423921353694,0.35089777339362627,1.4008446187417432,PHI_I10_25-9-8-35,PHI,53.63250803216264
CHI_-045,CHI,-45,1.7517423921353694,0.35089777339362627,1.4008446187417432,PHI_I11_34-8-9-36,PHI,51.87899121034111
CHI_-045,CHI,-45,1.7517423921353694,0.35089777339362627,1.4008446187417432,PHI_I12_35-8-9-36,PHI,-63.560344201891624
CHI_-045,CHI,-45,1.7517423921353694,0.35089777339362627,1.4008446187417432,PSI_I13_1-7-8-9,PSI,-53.27103826089628
CHI_-045,CHI,-45,1.7517423921353694,0.35089777339362627,1.4008446187417432,PSI_I14_6-7-8-9,PSI,128.95010371584615
CHI_-045,CHI,-45,1.7517423921353694,0.35089777339362627,1.4008446187417432,PSI_I15_1-7-8-34,PSI,70.87813609036219
CHI_-045,CHI,-45,1.7517423921353694,0.35089777339362627,1.4008446187417432,PSI_I16_1-7-8-35,PSI,-173.89926342682276
CHI_-045,CHI,-45,1.7517423921353694,0.35089777339362627,1.4008446187417432,PSI_I17_6-7-8-34,PSI,-106.90072193289538
CHI_-045,CHI,-45,1.7517423921353694,0.35089777339362627,1.4008446187417432,PSI_I18_6-7-8-35,PSI,8.32187854991969
CHI_-030,CHI,-30,1.8731815879809242,0.9701925301257859,0.9029890578551383,CHI_I01_8-9-25-55,CHI,-30.660696286020997
CHI_-030,CHI,-30,1.8731815879809242,0.9701925301257859,0.9029890578551383,CHI_I02_10-9-25-55,CHI,-153.25447575685854
CHI_-030,CHI,-30,1.8731815879809242,0.9701925301257859,0.9029890578551383,CHI_I03_36-9-25-55,CHI,86.66251350169915
CHI_-030,CHI,-30,1.8731815879809242,0.9701925301257859,0.9029890578551383,PHI_I04_7-8-9-10,PHI,56.35568513585273
CHI_-030,CHI,-30,1.8731815879809242,0.9701925301257859,0.9029890578551383,PHI_I05_7-8-9-25,PHI,-67.74480423964036
CHI_-030,CHI,-30,1.8731815879809242,0.9701925301257859,0.9029890578551383,PHI_I06_7-8-9-36,PHI,175.3074639977512
CHI_-030,CHI,-30,1.8731815879809242,0.9701925301257859,0.9029890578551383,PHI_I07_10-9-8-34,PHI,-66.848411916472
CHI_-030,CHI,-30,1.8731815879809242,0.9701925301257859,0.9029890578551383,PHI_I08_10-9-8-35,PHI,177.73591811039202
CHI_-030,CHI,-30,1.8731815879809242,0.9701925301257859,0.9029890578551383,PHI_I09_25-9-8-34,PHI,169.05109870803494
CHI_-030,CHI,-30,1.8731815879809242,0.9701925301257859,0.9029890578551383,PHI_I10_25-9-8-35,PHI,53.63542873489894
CHI_-030,CHI,-30,1.8731815879809242,0.9701925301257859,0.9029890578551383,PHI_I11_34-8-9-36,PHI,52.10336694542648
CHI_-030,CHI,-30,1.8731815879809242,0.9701925301257859,0.9029890578551383,PHI_I12_35-8-9-36,PHI,-63.31230302770952
CHI_-030,CHI,-30,1.8731815879809242,0.9701925301257859,0.9029890578551383,PSI_I13_1-7-8-9,PSI,-53.284943881380165
CHI_-030,CHI,-30,1.8731815879809242,0.9701925301257859,0.9029890578551383,PSI_I14_6-7-8-9,PSI,128.89500343527993
CHI_-030,CHI,-30,1.8731815879809242,0.9701925301257859,0.9029890578551383,PSI_I15_1-7-8-34,PSI,70.7580201096186
CHI_-030,CHI,-30,1.8731815879809242,0.9701925301257859,0.9029890578551383,PSI_I16_1-7-8-35,PSI,-173.99624153358792
CHI_-030,CHI,-30,1.8731815879809242,0.9701925301257859,0.9029890578551383,PSI_I17_6-7-8-34,PSI,-107.06203257372131
CHI_-030,CHI,-30,1.8731815879809242,0.9701925301257859,0.9029890578551383,PSI_I18_6-7-8-35,PSI,8.183705783072165
CHI_-015,CHI,-15,1.8830474967830666,1.6361622554444182,0.24688524133864842,CHI_I01_8-9-25-55,CHI,-15.610629309527138
CHI_-015,CHI,-15,1.8830474967830666,1.6361622554444182,0.24688524133864842,CHI_I02_10-9-25-55,CHI,-137.98802104098485
CHI_-015,CHI,-15,1.8830474967830666,1.6361622554444182,0.24688524133864842,CHI_I03_36-9-25-55,CHI,101.8254231414401
CHI_-015,CHI,-15,1.8830474967830666,1.6361622554444182,0.24688524133864842,PHI_I04_7-8-9-10,PHI,56.525673969149345
CHI_-015,CHI,-15,1.8830474967830666,1.6361622554444182,0.24688524133864842,PHI_I05_7-8-9-25,PHI,-67.40588462253685
CHI_-015,CHI,-15,1.8830474967830666,1.6361622554444182,0.24688524133864842,PHI_I06_7-8-9-36,PHI,175.58289962359754
CHI_-015,CHI,-15,1.8830474967830666,1.6361622554444182,0.24688524133864842,PHI_I07_10-9-8-34,PHI,-66.70179865678459
CHI_-015,CHI,-15,1.8830474967830666,1.6361622554444182,0.24688524133864842,PHI_I08_10-9-8-35,PHI,177.96204586796898
CHI_-015,CHI,-15,1.8830474967830666,1.6361622554444182,0.24688524133864842,PHI_I09_25-9-8-34,PHI,169.36664275152924
CHI_-015,CHI,-15,1.8830474967830666,1.6361622554444182,0.24688524133864842,PHI_I10_25-9-8-35,PHI,54.0304872762828
CHI_-015,CHI,-15,1.8830474967830666,1.6361622554444182,0.24688524133864842,PHI_I11_34-8-9-36,PHI,52.35542699766361
CHI_-015,CHI,-15,1.8830474967830666,1.6361622554444182,0.24688524133864842,PHI_I12_35-8-9-36,PHI,-62.980728477582836
CHI_-015,CHI,-15,1.8830474967830666,1.6361622554444182,0.24688524133864842,PSI_I13_1-7-8-9,PSI,-53.51644352079355
CHI_-015,CHI,-15,1.8830474967830666,1.6361622554444182,0.24688524133864842,PSI_I14_6-7-8-9,PSI,128.59146542579845
CHI_-015,CHI,-15,1.8830474967830666,1.6361622554444182,0.24688524133864842,PSI_I15_1-7-8-34,PSI,70.53444776863763
CHI_-015,CHI,-15,1.8830474967830666,1.6361622554444182,0.24688524133864842,PSI_I16_1-7-8-35,PSI,-174.22057662476035
CHI_-015,CHI,-15,1.8830474967830666,1.6361622554444182,0.24688524133864842,PSI_I17_6-7-8-34,PSI,-107.35764328477039
CHI_-015,CHI,-15,1.8830474967830666,1.6361622554444182,0.24688524133864842,PSI_I18_6-7-8-35,PSI,7.887332321831632
CHI_+000,CHI,0,1.53761834092137,1.8478576779244804,-0.31023933700311046,CHI_I01_8-9-25-55,CHI,0.5311759596920395
CHI_+000,CHI,0,1.53761834092137,1.8478576779244804,-0.31023933700311046,CHI_I02_10-9-25-55,CHI,-121.25153701109333
CHI_+000,CHI,0,1.53761834092137,1.8478576779244804,-0.31023933700311046,CHI_I03_36-9-25-55,CHI,118.41733714711003
CHI_+000,CHI,0,1.53761834092137,1.8478576779244804,-0.31023933700311046,PHI_I04_7-8-9-10,PHI,56.69168792310581
CHI_+000,CHI,0,1.53761834092137,1.8478576779244804,-0.31023933700311046,PHI_I05_7-8-9-25,PHI,-66.78291106409752
CHI_+000,CHI,0,1.53761834092137,1.8478576779244804,-0.31023933700311046,PHI_I06_7-8-9-36,PHI,175.89355366300964
CHI_+000,CHI,0,1.53761834092137,1.8478576779244804,-0.31023933700311046,PHI_I07_10-9-8-34,PHI,-66.68736097697867
CHI_+000,CHI,0,1.53761834092137,1.8478576779244804,-0.31023933700311046,PHI_I08_10-9-8-35,PHI,178.08056070620006
CHI_+000,CHI,0,1.53761834092137,1.8478576779244804,-0.31023933700311046,PHI_I09_25-9-8-34,PHI,169.838040035818
CHI_+000,CHI,0,1.53761834092137,1.8478576779244804,-0.31023933700311046,PHI_I10_25-9-8-35,PHI,54.605961718996745
CHI_+000,CHI,0,1.53761834092137,1.8478576779244804,-0.31023933700311046,PHI_I11_34-8-9-36,PHI,52.51450476292518
CHI_+000,CHI,0,1.53761834092137,1.8478576779244804,-0.31023933700311046,PHI_I12_35-8-9-36,PHI,-62.717573553896095
CHI_+000,CHI,0,1.53761834092137,1.8478576779244804,-0.31023933700311046,PSI_I13_1-7-8-9,PSI,-53.952456632977324
CHI_+000,CHI,0,1.53761834092137,1.8478576779244804,-0.31023933700311046,PSI_I14_6-7-8-9,PSI,128.02749284026265
CHI_+000,CHI,0,1.53761834092137,1.8478576779244804,-0.31023933700311046,PSI_I15_1-7-8-34,PSI,70.23054288888227
CHI_+000,CHI,0,1.53761834092137,1.8478576779244804,-0.31023933700311046,PSI_I16_1-7-8-35,PSI,-174.54470291128757
CHI_+000,CHI,0,1.53761834092137,1.8478576779244804,-0.31023933700311046,PSI_I17_6-7-8-34,PSI,-107.78950763787776
CHI_+000,CHI,0,1.53761834092137,1.8478576779244804,-0.31023933700311046,PSI_I18_6-7-8-35,PSI,7.435246561952422
CHI_+015,CHI,15,0.8500053424677801,1.4154931394706267,-0.5654877970028466,CHI_I01_8-9-25-55,CHI,15.644930208027874
CHI_+015,CHI,15,0.8500053424677801,1.4154931394706267,-0.5654877970028466,CHI_I02_10-9-25-55,CHI,-105.7260428318675
CHI_+015,CHI,15,0.8500053424677801,1.4154931394706267,-0.5654877970028466,CHI_I03_36-9-25-55,CHI,133.89847788667632
