evaluation_id,purpose,LOCAL_TYPE_1,LOCAL_TYPE_12,LOCAL_TYPE_17,LOCAL_TYPE_2,LOCAL_TYPE_30,LOCAL_TYPE_7,PHI_N1_PHASE0,PHI_N2_PHASE180,equal_surface_profile_mse,regularization,objective
EVAL_00020,optimization,0.34903746340346814,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.0698141764292741,0.03059249742666874,16.404998119034627,0.0008925163817342111,16.405890635416362
EVAL_00021,optimization,0.38974844279141024,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.11552825249862786,0.042059045612420826,16.40365747429679,0.0015222654407642533,16.405179739737555
EVAL_00022,optimization,0.39174844279141025,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.11552825249862786,0.042059045612420826,16.404005393617982,0.001552048221579912,16.405557441839562
EVAL_00023,optimization,0.38974844279141024,0.002,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.11552825249862786,0.042059045612420826,16.423507908504394,0.0015224254407642532,16.42503033394516
EVAL_00024,optimization,0.38974844279141024,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.11752825249862786,0.042059045612420826,16.403393640156516,0.0015269265708641986,16.40492056672738
EVAL_00025,optimization,0.38974844279141024,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.11552825249862786,0.04405904561242083,16.40353276356986,0.00152398780258875,16.40505675137245
EVAL_00026,optimization,0.378671438375258,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.1346206941762329,0.04620013195603899,16.399106976490298,0.0014145220353811102,16.40052149852568
EVAL_00027,optimization,0.380671438375258,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.1346206941762329,0.04620013195603899,16.399193044846097,0.0014425324954901845,16.400635577341586
EVAL_00028,optimization,0.378671438375258,0.002,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.1346206941762329,0.04620013195603899,16.418535074355272,0.0014146820353811102,16.419949756390654
EVAL_00029,optimization,0.378671438375258,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.1366206941762329,0.04620013195603899,16.398780815983166,0.0014199468631481596,16.400200762846314
EVAL_00030,optimization,0.378671438375258,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.1346206941762329,0.04820013195603899,16.398905807014177,0.0014164100406593519,16.400322217054836
