compound_id,smiles,status,failure_category,failure_detail,our_heavy,meeko_heavy,matched_heavy,atoms_match,our_total_charge,meeko_total_charge,total_charge_delta,charge_mad,type_agreement,torsdof_ours,torsdof_meeko,torsdof_delta,rotors_ours,rotors_meeko,rotors_matched,max_coord_delta
c4994bd1-cab6-4ee5-9055-eb6e4fdcbe78,N[C@@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccccc2)C1,OK,,,27,27,27,true,0.0002,0.0030,0.0028,0.0346,1.0000,3,4,1,3,4,3,0.0010
c4994bd1-cab6-4ee5-9055-eb6e4fdcbe78,N[C@@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccccc2)C1,OK,,,27,27,27,true,0.0002,0.0030,0.0028,0.0346,1.0000,3,4,1,3,4,3,0.0010
c4fcc343-c8bd-42b7-bd72-c7a1f72b9ef6,CCOCc1c(C)cccc1N1CCN(c2nc3c(S(=O)(=O)c4ccccc4)nnn3c3ccccc23)CC1,OK,,,39,39,39,true,0.0005,-0.0020,0.0025,0.0402,0.9744,7,7,0,7,7,3,0.0010
c4fcc343-c8bd-42b7-bd72-c7a1f72b9ef6,CCOCc1c(C)cccc1N1CCN(c2nc3c(S(=O)(=O)c4ccccc4)nnn3c3ccccc23)CC1,OK,,,39,39,39,true,0.0005,-0.0020,0.0025,0.0402,0.9744,7,7,0,7,7,4,0.0010
c5038344-d89a-466b-a713-423ee7bafec3,CC(C)[C@@H]1CCC[C@H]1NC(=O)C[C@@H]1C=CS(=O)(=O)C1,OK,,,19,19,19,true,0.0002,0.0010,0.0008,0.0401,1.0000,4,4,0,4,4,3,0.0010
c59cdf65-7b27-4acc-93af-4136391bc324,CSc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCC(N3CC(N(C)C)C3)CC2)c2ccccc12,OK,,,39,39,39,true,0.0000,0.0010,0.0010,0.0412,1.0000,8,8,0,8,8,6,0.0010
c5c6fc5e-2ef4-4f3c-9ed9-e26b0da65673,O=C(Cc1ccccc1)NCCNC(=O)C1=CCCCO1,OK,,,21,21,21,true,-0.0001,-0.0020,0.0019,0.0443,1.0000,6,6,0,6,6,5,0.0010
c5c6fc5e-2ef4-4f3c-9ed9-e26b0da65673,O=C(Cc1ccccc1)NCCNC(=O)C1=CCCCO1,OK,,,21,21,21,true,-0.0001,-0.0020,0.0019,0.0443,1.0000,6,6,0,6,6,5,0.0010
c5c6fc5e-2ef4-4f3c-9ed9-e26b0da65673,O=C(Cc1ccccc1)NCCNC(=O)C1=CCCCO1,OK,,,21,21,21,true,-0.0001,-0.0020,0.0019,0.0443,1.0000,6,6,0,6,6,5,0.0010
c5c6fc5e-2ef4-4f3c-9ed9-e26b0da65673,O=C(Cc1ccccc1)NCCNC(=O)C1=CCCCO1,OK,,,21,21,21,true,-0.0001,-0.0020,0.0019,0.0443,1.0000,6,6,0,6,6,5,0.0010
c5f5dc7d-9297-4ba4-b716-03152d49fefd,C1C[C@H](c2nnc3n2CCC3)CN(CC2CCNCC2)C1,OK,,,21,21,21,true,-0.0002,0.0000,0.0002,0.0455,1.0000,3,3,0,3,3,2,0.0010
c655ee93-a37c-489a-abbb-47ee6ce31e13,CC(C)(C)OC(=O)N1CCCN([S@](C)(=N)=O)CC1,FAILED,missing-hydrogens,Unsupported ligand 177 [UNUSABLE_HYDROGEN_REFERENCE_GEOMETRY]: CCD-free hydrogen addition is not supported; supply an SDF with explicit hydrogens.,,,,,,,,,,,,,,,,
c65d1123-cedc-4747-aca2-27ecb02f4601,O=C1NCCCC[C@@H]1Sc1nnc(N2CCCC2)s1,OK,,,19,21,19,false,-0.0002,-0.0010,0.0008,0.0378,0.8947,3,3,0,3,8,2,0.0010
c6cb3a62-f56a-494f-8ca5-c766a0366ef6,COc1ccc2cc1OCC(=O)N[C@@H]1CN(C(=O)c3sc(C)nc3C)CC[C@H]1Oc1cc(F)cc(c1)CNC(=O)CC2,OK,,,42,44,42,false,0.0002,0.0020,0.0018,0.0456,0.9524,2,3,1,2,13,1,0.0010
c6d2b8b7-a880-4ac9-aabc-7e3808fc0e4a,CNCCN(C)Cc1ccccc1OC1CCC(C)(C)CC1.Cl.Cl,FAILED,sdf-parse,Unsupported ligand CHE [DISCONNECTED_GRAPH]: SDF input contains 3 disconnected fragments; enable selectLargestFragment to keep the largest heavy-atom fragment.,,,,,,,,,,,,,,,,
c713d6c2-1d68-42e1-b27b-03d8313f34b8,Cn1ncc2c(Nc3ccc(Cl)c(Cl)c3)nc(NCC(C)(N)c3ccccc3)nc21,OK,,,30,30,30,true,-0.0001,-0.0010,0.0009,0.0309,1.0000,6,7,1,6,7,5,0.0010
c739052a-494d-49bd-837a-e0284d8e3d36,C=C(C#N)C(=O)NCCCc1ccc2c(c1)NC(=O)C21OCC2(COC3(OC2)C(=O)Nc2ccccc23)CO1,OK,,,39,39,39,true,0.0004,-0.0030,0.0034,0.0321,1.0000,6,6,0,6,6,5,0.0010
c739052a-494d-49bd-837a-e0284d8e3d36,C=C(C#N)C(=O)NCCCc1ccc2c(c1)NC(=O)C21OCC2(COC3(OC2)C(=O)Nc2ccccc23)CO1,OK,,,39,39,39,true,0.0004,-0.0030,0.0034,0.0321,1.0000,6,6,0,6,6,5,0.0010
c739052a-494d-49bd-837a-e0284d8e3d36,C=C(C#N)C(=O)NCCCc1ccc2c(c1)NC(=O)C21OCC2(COC3(OC2)C(=O)Nc2ccccc23)CO1,OK,,,39,39,39,true,0.0004,-0.0030,0.0034,0.0321,1.0000,6,6,0,6,6,6,0.0010
c739052a-494d-49bd-837a-e0284d8e3d36,C=C(C#N)C(=O)NCCCc1ccc2c(c1)NC(=O)C21OCC2(COC3(OC2)C(=O)Nc2ccccc23)CO1,OK,,,39,39,39,true,0.0004,-0.0030,0.0034,0.0321,1.0000,6,6,0,6,6,5,0.0010
c739052a-494d-49bd-837a-e0284d8e3d36,C=C(C#N)C(=O)NCCCc1ccc2c(c1)NC(=O)C21OCC2(COC3(OC2)C(=O)Nc2ccccc23)CO1,OK,,,39,39,39,true,0.0004,-0.0030,0.0034,0.0321,1.0000,6,6,0,6,6,5,0.0010
c7753e9a-5045-486b-91aa-88d2847be174,O=c1ccn(-c2cccc(-c3ccccc3)c2)cc1O,OK,,,20,20,20,true,0.0003,0.0020,0.0017,0.0404,1.0000,2,3,1,2,3,1,0.0010
c77e644a-82c5-40b3-9b7f-6fed7f3997b3,CN1C(=O)[C@@H](NC(=O)c2cc(Cc3ccccc3)on2)COc2ccccc21,OK,,,28,30,28,false,0.0001,0.0000,0.0001,0.0412,0.9286,4,4,0,4,9,3,0.0010
c77e644a-82c5-40b3-9b7f-6fed7f3997b3,CN1C(=O)[C@@H](NC(=O)c2cc(Cc3ccccc3)on2)COc2ccccc21,OK,,,28,30,28,false,0.0001,0.0000,0.0001,0.0412,0.9286,4,4,0,4,9,3,0.0010
c77e644a-82c5-40b3-9b7f-6fed7f3997b3,CN1C(=O)[C@@H](NC(=O)c2cc(Cc3ccccc3)on2)COc2ccccc21,OK,,,28,30,28,false,0.0001,0.0000,0.0001,0.0412,0.9286,4,4,0,4,9,3,0.0010
c77e9da7-be61-43ed-8c4c-828ddee6f0bf,C=CC(=O)NCCO[C@]1(C)CCN(S(C)(=O)=O)[C@@H](c2ccccc2)[C@@H]1NC(=O)c1ccc(F)cc1,OK,,,35,35,35,true,0.0001,0.0020,0.0019,0.0437,1.0000,9,9,0,9,9,7,0.0010
c786e5dd-5c1b-49ff-84cb-30980e058930,CC(C)(C)OC(=O)N1CCCN([S@@](C)(=N)=O)CC1,FAILED,missing-hydrogens,Unsupported ligand 177 [UNUSABLE_HYDROGEN_REFERENCE_GEOMETRY]: CCD-free hydrogen addition is not supported; supply an SDF with explicit hydrogens.,,,,,,,,,,,,,,,,
c79b2de8-9145-4278-a65c-9b4faf343352,COC[C@@H](C)n1c(C)c(C(=O)NCc2c(C)cc(C)nc2O)c2ccccc21,OK,,,28,28,28,true,0.0000,0.0010,0.0010,0.0394,1.0000,6,7,1,6,7,5,0.0010
c7abf39f-3d0e-42df-9462-2b18b2468c23,C[C@@H](NC(=O)C1CN(C2CCCCC2)C1)c1csnn1,OK,,,20,20,20,true,-0.0004,0.0000,0.0004,0.0423,1.0000,4,4,0,4,4,1,0.0010
c7b8b110-5df9-4169-a8f0-ce2c33cc379e,O=C(Cn1c(=O)n(C(CCS)c2ccc3c(c2)OCO3)c(=O)c2oc3ccccc3c21)Nc1ccccc1C(F)(F)F,OK,,,42,42,42,true,-0.0001,0.0020,0.0021,0.0303,1.0000,8,9,1,8,9,4,0.0010
c7b8b110-5df9-4169-a8f0-ce2c33cc379e,O=C(Cn1c(=O)n(C(CCS)c2ccc3c(c2)OCO3)c(=O)c2oc3ccccc3c21)Nc1ccccc1C(F)(F)F,OK,,,42,42,42,true,-0.0001,0.0020,0.0021,0.0303,1.0000,8,9,1,8,9,5,0.0010
c85f1330-f095-4b71-9ff0-b09563fe4d96,N[C@H]1CC[C@H](S(=O)(=O)N2CCC(NC(=O)c3cc(C4CC4)on3)CC2)CC1,OK,,,27,27,27,true,0.0000,0.0000,0.0000,0.0363,1.0000,5,6,1,5,6,5,0.0010
c8751928-344e-4aa0-92f6-e94d315fb966,COc1ccc(CCN2C[C@H](O)C(C)(C)COCCC[C@H]3CN(Cc4ccc5c(c4)OCCO5)CC[C@H]3CC2=O)cc1,OK,,,42,44,42,false,0.0003,-0.0030,0.0033,0.0517,0.9524,6,7,1,6,18,6,0.0010
c87c7ac7-ee5e-4e0b-ae57-bbd4b88e2114,CC(C(=O)NS(=O)(=O)c1c(C)cnn1C)=C1CCCC1,OK,,,20,20,20,true,-0.0004,-0.0020,0.0016,0.0322,1.0000,3,3,0,3,3,3,0.0010
c8c1298a-5c6c-441c-b137-3713b351c56b,O=C(CCl)NCCc1cc(-c2nn3c(N4CCOCC4)nccc3c2-c2ccc3c(c2)CC(=O)N3)ccc1F,OK,,,39,39,39,true,-0.0005,-0.0030,0.0025,0.0346,1.0000,7,7,0,7,7,4,0.0010
c8c1298a-5c6c-441c-b137-3713b351c56b,O=C(CCl)NCCc1cc(-c2nn3c(N4CCOCC4)nccc3c2-c2ccc3c(c2)CC(=O)N3)ccc1F,OK,,,39,39,39,true,-0.0005,-0.0030,0.0025,0.0346,1.0000,7,7,0,7,7,4,0.0010
c8c1298a-5c6c-441c-b137-3713b351c56b,O=C(CCl)NCCc1cc(-c2nn3c(N4CCOCC4)nccc3c2-c2ccc3c(c2)CC(=O)N3)ccc1F,OK,,,39,39,39,true,-0.0005,-0.0030,0.0025,0.0346,1.0000,7,7,0,7,7,4,0.0010
c8c1298a-5c6c-441c-b137-3713b351c56b,O=C(CCl)NCCc1cc(-c2nn3c(N4CCOCC4)nccc3c2-c2ccc3c(c2)CC(=O)N3)ccc1F,OK,,,39,39,39,true,-0.0005,-0.0030,0.0025,0.0346,1.0000,7,7,0,7,7,4,0.0010
c8f515a4-642e-437d-b06c-47c8bc3964a7,Cn1ncc2c(Nc3ccc(C(F)(F)F)cc3)nc(NCC(N)c3ccccn3)nc21,OK,,,31,31,31,true,-0.0002,0.0030,0.0032,0.0300,1.0000,7,8,1,7,8,7,0.0010
c91c04da-dbed-41ed-9f21-4fcb4b6ec349,C=C(C#N)C(=O)NCCCc1cccc(N2C(=O)CSC23C(=O)Nc2ccccc23)c1,OK,,,31,31,31,true,-0.0001,0.0000,0.0001,0.0305,1.0000,7,7,0,7,7,2,0.0010
c91c04da-dbed-41ed-9f21-4fcb4b6ec349,C=C(C#N)C(=O)NCCCc1cccc(N2C(=O)CSC23C(=O)Nc2ccccc23)c1,OK,,,31,31,31,true,-0.0001,0.0000,0.0001,0.0305,1.0000,7,7,0,7,7,2,0.0010
c91c04da-dbed-41ed-9f21-4fcb4b6ec349,C=C(C#N)C(=O)NCCCc1cccc(N2C(=O)CSC23C(=O)Nc2ccccc23)c1,OK,,,31,31,31,true,-0.0001,0.0000,0.0001,0.0305,1.0000,7,7,0,7,7,2,0.0010
c91c04da-dbed-41ed-9f21-4fcb4b6ec349,C=C(C#N)C(=O)NCCCc1cccc(N2C(=O)CSC23C(=O)Nc2ccccc23)c1,OK,,,31,31,31,true,-0.0001,0.0000,0.0001,0.0305,1.0000,7,7,0,7,7,2,0.0010
c965d5e5-e96a-4b00-b214-d1ed37d99c71,CC1(C)CC(NC(=O)c2ccc(Oc3ccccc3C#N)c(C3CC3)c2)CC(C)(C)N1,OK,,,31,31,31,true,-0.0003,0.0030,0.0033,0.0348,1.0000,6,6,0,6,6,6,0.0010
c9b55b0e-1432-4267-bc25-1bcdb0aec74b,COc1cc2c(cc1OCCCN1CCCC1)N=C(N)C21CCC1,OK,,,24,24,24,true,-0.0000,-0.0010,0.0010,0.0451,1.0000,6,6,0,6,6,5,0.0010
c9b55b0e-1432-4267-bc25-1bcdb0aec74b,COc1cc2c(cc1OCCCN1CCCC1)N=C(N)C21CCC1,OK,,,24,24,24,true,-0.0000,-0.0010,0.0010,0.0451,1.0000,6,6,0,6,6,5,0.0010
c9b55b0e-1432-4267-bc25-1bcdb0aec74b,COc1cc2c(cc1OCCCN1CCCC1)N=C(N)C21CCC1,OK,,,24,24,24,true,-0.0000,-0.0010,0.0010,0.0451,1.0000,6,6,0,6,6,5,0.0010
c9c574a6-1c0c-42e0-ad06-05051cff7b32,CC(C)C1NC2(C(=O)Nc3ccccc32)C2C(=O)N(c3cc(C(F)(F)F)ccc3Cl)C(=O)C12,OK,,,33,33,33,true,0.0000,0.0020,0.0020,0.0233,1.0000,3,3,0,3,3,3,0.0010
c9db6342-78f9-476f-a1d2-4cf8cc0b753d,CC1COC2(C=CC(=O)C=C2)N(C(C)C)C1=O,OK,,,17,17,17,true,-0.0002,0.0010,0.0012,0.0412,1.0000,1,1,0,1,1,0,0.0010
ca007d72-36b7-4180-9e86-3aadb434e5ae,C=CC(=O)NCCC(=O)N1CC(C)(C)[C@@H]1c1cnn(C)c1,OK,,,21,21,21,true,-0.0001,-0.0000,0.0001,0.0464,1.0000,5,6,1,5,6,4,0.0010
ca007d72-36b7-4180-9e86-3aadb434e5ae,C=CC(=O)NCCC(=O)N1CC(C)(C)[C@@H]1c1cnn(C)c1,OK,,,21,21,21,true,-0.0001,-0.0000,0.0001,0.0464,1.0000,5,6,1,5,6,4,0.0010
ca007d72-36b7-4180-9e86-3aadb434e5ae,C=CC(=O)NCCC(=O)N1CC(C)(C)[C@@H]1c1cnn(C)c1,OK,,,21,21,21,true,-0.0001,-0.0000,0.0001,0.0464,1.0000,5,6,1,5,6,4,0.0010
ca007d72-36b7-4180-9e86-3aadb434e5ae,C=CC(=O)NCCC(=O)N1CC(C)(C)[C@@H]1c1cnn(C)c1,OK,,,21,21,21,true,-0.0001,-0.0000,0.0001,0.0464,1.0000,5,6,1,5,6,3,0.0010
ca007d72-36b7-4180-9e86-3aadb434e5ae,C=CC(=O)NCCC(=O)N1CC(C)(C)[C@@H]1c1cnn(C)c1,OK,,,21,21,21,true,-0.0001,-0.0000,0.0001,0.0464,1.0000,5,6,1,5,6,4,0.0010
ca1fdb5d-cc56-446e-9363-e13a50f2a031,CN(C)C[C@@H]1CCCC[C@H]1NC(=O)c1cc(Cl)n(C)n1,OK,,,20,20,20,true,0.0004,-0.0020,0.0024,0.0420,1.0000,4,4,0,4,4,4,0.0010
ca493fcb-5923-4021-9b81-654d89eb0a37,CN(C)S(=O)(=O)NCc1nc(C(C)(C)C)cs1,FAILED,missing-hydrogens,Unsupported ligand 104 [UNUSABLE_HYDROGEN_REFERENCE_GEOMETRY]: CCD-free hydrogen addition is not supported; supply an SDF with explicit hydrogens.,,,,,,,,,,,,,,,,
cae55ccd-030f-4d2d-9ab6-3bd880c71fc2,CN(CC1CCCCC1)C(=O)NCc1nnc2n1CCC2,OK,,,21,21,21,true,-0.0002,-0.0020,0.0018,0.0420,1.0000,4,5,1,4,5,2,0.0010
cb2647e4-b445-4e3b-a8a7-aee01a060716,CC1(NCc2ccc3nc(CNC(=O)c4cc(=O)n5ccccc5n4)cn3c2)CCCC1,OK,,,32,32,32,true,-0.0000,0.0010,0.0010,0.0361,1.0000,6,6,0,6,6,4,0.0010
cb9e2b5d-fafe-499b-a5b1-98cba0baae15,CC(C)(C)C(=O)N1C[C@@H]2NC(=O)c3cc(ccc3F)-c3cccc(c3)OCC(=O)NCc3ccc(cc3)O[C@H]2C1,OK,,,40,42,40,false,0.0005,0.0000,0.0005,0.0454,0.9500,1,2,1,1,11,1,0.0010
cb9e2b5d-fafe-499b-a5b1-98cba0baae15,CC(C)(C)C(=O)N1C[C@@H]2NC(=O)c3cc(ccc3F)-c3cccc(c3)OCC(=O)NCc3ccc(cc3)O[C@H]2C1,OK,,,40,42,40,false,0.0005,0.0000,0.0005,0.0454,0.9500,1,2,1,1,11,1,0.0010
cb9e2b5d-fafe-499b-a5b1-98cba0baae15,CC(C)(C)C(=O)N1C[C@@H]2NC(=O)c3cc(ccc3F)-c3cccc(c3)OCC(=O)NCc3ccc(cc3)O[C@H]2C1,OK,,,40,42,40,false,0.0005,0.0000,0.0005,0.0454,0.9500,1,2,1,1,11,1,0.0010
cba4b62d-2525-42e8-a87e-a7b42d2c6c0a,CCN1CC(Nc2c3c(nc4cc(OC)c(OC)cc24)CCC3)C1,OK,,,24,24,24,true,-0.0004,-0.0010,0.0006,0.0468,1.0000,5,5,0,5,5,4,0.0010
cbb0c58d-5871-436c-a976-416ed0c68414,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nc(-c2cccnc2)nc2c1cnn2C,OK,,,37,37,37,true,-0.0002,0.0030,0.0032,0.0290,1.0000,6,6,0,6,6,5,0.0010
ccb597a9-c7a2-4a24-994e-210d9c15aacb,C=C(C#N)C(=O)NCCCc1ccccc1N1C(=O)CSC12C(=O)Nc1ccccc12,OK,,,31,31,31,true,-0.0003,0.0000,0.0003,0.0304,1.0000,7,7,0,7,7,4,0.0010
ccb597a9-c7a2-4a24-994e-210d9c15aacb,C=C(C#N)C(=O)NCCCc1ccccc1N1C(=O)CSC12C(=O)Nc1ccccc12,OK,,,31,31,31,true,-0.0003,0.0000,0.0003,0.0304,1.0000,7,7,0,7,7,4,0.0010
ccb597a9-c7a2-4a24-994e-210d9c15aacb,C=C(C#N)C(=O)NCCCc1ccccc1N1C(=O)CSC12C(=O)Nc1ccccc12,OK,,,31,31,31,true,-0.0003,0.0000,0.0003,0.0304,1.0000,7,7,0,7,7,4,0.0010
ccb597a9-c7a2-4a24-994e-210d9c15aacb,C=C(C#N)C(=O)NCCCc1ccccc1N1C(=O)CSC12C(=O)Nc1ccccc12,OK,,,31,31,31,true,-0.0003,0.0000,0.0003,0.0304,1.0000,7,7,0,7,7,3,0.0010
ccb597a9-c7a2-4a24-994e-210d9c15aacb,C=C(C#N)C(=O)NCCCc1ccccc1N1C(=O)CSC12C(=O)Nc1ccccc12,OK,,,31,31,31,true,-0.0003,0.0000,0.0003,0.0304,1.0000,7,7,0,7,7,4,0.0010
ccb8c2de-d98c-4f8e-b473-4f08b6ecfd15,CC(C)c1n[nH]c(C(=O)O)c1I,FAILED,missing-hydrogens,Unsupported ligand 442 [UNUSABLE_HYDROGEN_REFERENCE_GEOMETRY]: CCD-free hydrogen addition is not supported; supply an SDF with explicit hydrogens.,,,,,,,,,,,,,,,,
ccc4a72d-7d9c-4a74-834b-dd39e889a24b,CN1C(=O)C(CCNc2cccnc2)COC12C=CC(=O)C=C2,OK,,,23,23,23,true,-0.0003,0.0010,0.0013,0.0444,1.0000,4,4,0,4,4,4,0.0010
cd729288-3de5-4afd-9b0f-d928752c2b3f,Cn1ncc2c(Nc3ccc(F)cc3)nc(NCC(N)c3ccccc3)nc21,OK,,,28,28,28,true,0.0003,0.0000,0.0003,0.0344,1.0000,6,7,1,6,7,5,0.0010
cd9d2241-1f2e-4f83-ab51-5d6d21686854,COc1cc(OC)c(-c2cn3ccc(N4CCC(N)C4)cc3n2)cc1C#N.Cl.Cl,FAILED,sdf-parse,Unsupported ligand CHE [DISCONNECTED_GRAPH]: SDF input contains 3 disconnected fragments; enable selectLargestFragment to keep the largest heavy-atom fragment.,,,,,,,,,,,,,,,,
cdd89847-e730-4d82-8096-074026f9ce58,C1CCN2CCCN=C2C1.O=C(O)/C=C/C(=O)O,FAILED,sdf-parse,Unsupported ligand CHE [DISCONNECTED_GRAPH]: SDF input contains 2 disconnected fragments; enable selectLargestFragment to keep the largest heavy-atom fragment.,,,,,,,,,,,,,,,,
cdfa00ab-60f6-405a-bed4-fdca0f2dac0c,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1c(F)c(Cl)cc(OC2CC2)c1C#N,OK,,,33,33,33,true,0.0003,-0.0020,0.0023,0.0243,1.0000,6,7,1,6,7,5,0.0010
ce046cd8-34d1-4edf-aa08-fdf0b1ad326c,Cc1ncnc2c1ccn2[C@@H]1C[C@H]([C@H](O)c2cccc3c2CNCC3)[C@@H](O)[C@H]1O,OK,,,29,29,29,true,0.0004,0.0020,0.0016,0.0388,1.0000,3,6,3,3,6,3,0.0010
ce2cc99f-ddda-40db-be25-dc4af8071fb5,Cc1ccc2nc(CNC(=O)c3cc(C#N)cc4[nH]ncc34)cn2c1,OK,,,25,25,25,true,-0.0001,0.0030,0.0031,0.0288,1.0000,4,4,0,4,4,2,0.0010
ce3e2750-6b36-47d4-a3b6-bc2905affd8d,N#Cc1ccc([C@H]2CCCC[C@H]2O)cc1C(F)(F)F,OK,,,19,19,19,true,-0.0001,0.0010,0.0011,0.0270,1.0000,3,4,1,3,4,3,0.0000
ce3e2750-6b36-47d4-a3b6-bc2905affd8d,N#Cc1ccc([C@H]2CCCC[C@H]2O)cc1C(F)(F)F,OK,,,19,19,19,true,-0.0001,0.0010,0.0011,0.0270,1.0000,3,4,1,3,4,3,0.0000
ce3e2750-6b36-47d4-a3b6-bc2905affd8d,N#Cc1ccc([C@H]2CCCC[C@H]2O)cc1C(F)(F)F,OK,,,19,19,19,true,-0.0001,0.0010,0.0011,0.0270,1.0000,3,4,1,3,4,3,0.0000
ce829619-c894-4a93-98e1-0a59249e4c6d,COc1ccccc1N(CC(O)CN1CCN(C2CC2)CC1)S(=O)(=O)c1ccccc1,OK,,,31,31,31,true,-0.0001,0.0010,0.0011,0.0500,1.0000,9,10,1,9,10,5,0.0010
ceb3c0f2-ac31-4f45-b0e5-85f4b542da60,C=CC(=O)NCCCO[C@H]1C[C@@]2(C)[C@@H](C[C@H]1O)C(=O)C=C1[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)[C@H](O)CCC(C)(C)O)CC[C@]12O,OK,,,41,41,41,true,-0.0010,0.0040,0.0050,0.0411,1.0000,11,15,4,11,15,10,0.0010
cfa537ac-24d2-482f-a536-e11fc2f5b175,Oc1ccc(N2CCN(C(c3ccc(F)cc3)c3nnnn3C3CCCC3)CC2)cc1,OK,,,31,31,31,true,0.0000,-0.0010,0.0010,0.0402,1.0000,5,6,1,5,6,4,0.0010
cfa537ac-24d2-482f-a536-e11fc2f5b175,Oc1ccc(N2CCN(C(c3ccc(F)cc3)c3nnnn3C3CCCC3)CC2)cc1,OK,,,31,31,31,true,0.0000,-0.0010,0.0010,0.0402,1.0000,5,6,1,5,6,4,0.0010
cfa537ac-24d2-482f-a536-e11fc2f5b175,Oc1ccc(N2CCN(C(c3ccc(F)cc3)c3nnnn3C3CCCC3)CC2)cc1,OK,,,31,31,31,true,0.0000,-0.0010,0.0010,0.0402,1.0000,5,6,1,5,6,4,0.0010
cfadda7f-4926-46c0-91bc-9d6fe086f5ce,C=CC(=O)NCCc1ccc(N2C(=O)CSC23C(=O)Nc2ccccc23)cc1,OK,,,28,28,28,true,-0.0007,0.0030,0.0037,0.0342,1.0000,5,5,0,5,5,3,0.0010
cfadda7f-4926-46c0-91bc-9d6fe086f5ce,C=CC(=O)NCCc1ccc(N2C(=O)CSC23C(=O)Nc2ccccc23)cc1,OK,,,28,28,28,true,-0.0007,0.0030,0.0037,0.0342,1.0000,5,5,0,5,5,3,0.0010
cfadda7f-4926-46c0-91bc-9d6fe086f5ce,C=CC(=O)NCCc1ccc(N2C(=O)CSC23C(=O)Nc2ccccc23)cc1,OK,,,28,28,28,true,-0.0007,0.0030,0.0037,0.0342,1.0000,5,5,0,5,5,3,0.0010
cfadda7f-4926-46c0-91bc-9d6fe086f5ce,C=CC(=O)NCCc1ccc(N2C(=O)CSC23C(=O)Nc2ccccc23)cc1,OK,,,28,28,28,true,-0.0007,0.0030,0.0037,0.0342,1.0000,5,5,0,5,5,3,0.0010
d00bf912-0c53-4648-b0fe-4bb902461015,Cc1nonc1CNC(=O)N1CC[C@]2(O)CCCC[C@H]2C1,OK,,,21,21,21,true,-0.0002,-0.0000,0.0002,0.0347,1.0000,2,4,2,2,4,1,0.0010
d0435cd6-bb36-4df6-a809-feecf2706ae8,CN(C)C(=O)C(C)(C)NS(=O)(=O)/C=C/c1ccccc1,OK,,,20,20,20,true,-0.0001,-0.0020,0.0019,0.0510,1.0000,5,5,0,5,5,4,0.0010
d06f4239-d9a3-4c64-9fa3-246014036265,Cc1cc(C)c(CNC(=O)c2cc(-c3cn(C)c(=O)c4[nH]ccc34)cc3c2ccn3C(C)C)c(=O)[nH]1,OK,,,36,36,36,true,-0.0000,0.0000,0.0000,0.0334,1.0000,5,5,0,5,5,5,0.0010
d078db79-1f2f-4de7-8a03-b605b372ea20,Cc1c(CO)cccc1-c1cnc(N2CCC[C@H](O)C2)nc1,OK,,,22,22,22,true,-0.0002,0.0010,0.0012,0.0431,1.0000,3,5,2,3,5,2,0.0010
d09ba7ff-c7d5-41c5-9ffe-a8af8f4c03d6,NC1CCN(c2nccc3c(-c4ccc5c(c4)CC(=O)N5)c(-c4ccc(F)c(CCNC(=O)CCl)c4)nn23)CC1,OK,,,40,40,40,true,-0.0002,-0.0020,0.0018,0.0318,1.0000,7,8,1,7,8,6,0.0010
d09ba7ff-c7d5-41c5-9ffe-a8af8f4c03d6,NC1CCN(c2nccc3c(-c4ccc5c(c4)CC(=O)N5)c(-c4ccc(F)c(CCNC(=O)CCl)c4)nn23)CC1,OK,,,40,40,40,true,-0.0002,-0.0020,0.0018,0.0318,1.0000,7,8,1,7,8,5,0.0010
d09ba7ff-c7d5-41c5-9ffe-a8af8f4c03d6,NC1CCN(c2nccc3c(-c4ccc5c(c4)CC(=O)N5)c(-c4ccc(F)c(CCNC(=O)CCl)c4)nn23)CC1,OK,,,40,40,40,true,-0.0002,-0.0020,0.0018,0.0318,1.0000,7,8,1,7,8,5,0.0010
d09ba7ff-c7d5-41c5-9ffe-a8af8f4c03d6,NC1CCN(c2nccc3c(-c4ccc5c(c4)CC(=O)N5)c(-c4ccc(F)c(CCNC(=O)CCl)c4)nn23)CC1,OK,,,40,40,40,true,-0.0002,-0.0020,0.0018,0.0318,1.0000,7,8,1,7,8,5,0.0010
d09ba7ff-c7d5-41c5-9ffe-a8af8f4c03d6,NC1CCN(c2nccc3c(-c4ccc5c(c4)CC(=O)N5)c(-c4ccc(F)c(CCNC(=O)CCl)c4)nn23)CC1,OK,,,40,40,40,true,-0.0002,-0.0020,0.0018,0.0318,1.0000,7,8,1,7,8,5,0.0010
d0b8a913-6759-4dd4-bc3f-10c87ef83f54,CNN1CCSC1=N.O=C(O)/C=C/C(=O)O,FAILED,sdf-parse,Unsupported ligand CHE [DISCONNECTED_GRAPH]: SDF input contains 2 disconnected fragments; enable selectLargestFragment to keep the largest heavy-atom fragment.,,,,,,,,,,,,,,,,
